Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2022-03-02,39.18888854980469,46.8565559387207,52.054412841796875,307.256591796875,126.7628173828125,78.15323638916016,168.49522399902344,50.4925422668457,47.75984191894531,47.63542175292969
2022-03-03,38.7691650390625,47.054264068603516,50.358882904052734,304.55291748046875,125.86177825927734,77.6226577758789,166.65977478027344,50.37605667114258,47.827796936035156,46.74146270751953
2022-03-04,37.36402130126953,45.76018524169922,49.458683013916016,301.1275329589844,122.32137298583984,76.36698913574219,160.81417846679688,49.053218841552734,46.92746353149414,44.50654983520508
2022-03-07,34.98257827758789,44.9423942565918,48.549739837646484,294.0211486816406,117.59783172607422,73.79369354248047,155.4470672607422,46.78193283081055,45.101322174072266,41.78817367553711
2022-03-08,35.210689544677734,45.58944320678711,47.95543670654297,293.54620361328125,116.76959991455078,73.66990661621094,157.96971130371094,47.29775619506836,45.22872543334961,42.38111114501953
2022-03-09,37.44614028930664,46.89250946044922,48.89933395385742,304.7081604003906,121.44767761230469,77.28663635253906,162.44955444335938,48.68716049194336,46.298927307128906,44.84406661987305
2022-03-10,37.10853576660156,44.93341064453125,47.96417236328125,301.337646484375,120.00968933105469,75.92484283447266,160.89251708984375,47.96333694458008,45.00788879394531,44.70723342895508
2022-03-11,36.79832077026367,44.93341064453125,47.33489990234375,298.6886901855469,117.30657958984375,75.32353210449219,158.44813537597656,47.53902816772461,44.719112396240234,44.214637756347656
2022-03-14,37.59212875366211,45.409698486328125,47.39608383178711,296.8435974121094,118.47154235839844,74.91674041748047,159.5006866455078,48.16301345825195,45.82328414916992,45.482608795166016
2022-03-15,37.865867614746094,45.427677154541016,48.165191650390625,300.6617126464844,120.57396697998047,76.3404541015625,161.1360626220703,48.27116394042969,46.20550537109375,45.710662841796875
2022-03-16,39.05201721191406,46.649864196777344,49.64221954345703,311.2574462890625,125.9618911743164,81.14213562011719,167.35568237304688,49.677207946777344,47.80230712890625,47.06984329223633
2022-03-17,39.26187515258789,47.18907165527344,50.07047653198242,313.5500793457031,127.55461883544922,82.99913787841797,167.9472198486328,48.95338821411133,48.1165657043457,46.960384368896484
2022-03-18,39.14326477050781,47.000343322753906,50.12290954589844,315.4773864746094,127.5091552734375,83.8480453491211,167.86019897460938,48.72043228149414,48.014652252197266,46.90565490722656
2022-03-21,39.0885124206543,46.89250946044922,49.799537658691406,309.64971923828125,127.0995864868164,81.89378356933594,167.89500427246094,48.77035903930664,47.700382232666016,46.650230407714844
2022-03-22,40.31117248535156,47.350833892822266,50.25400161743164,313.3125915527344,129.80264282226562,83.31747436523438,171.6876678466797,49.677207946777344,48.43083953857422,48.702701568603516
2022-03-23,39.31662368774414,46.48810577392578,49.248924255371094,306.5532531738281,127.2178955078125,81.69038391113281,167.5992431640625,48.404293060302734,47.437076568603516,46.63199234008789
2022-03-24,39.29838562011719,46.766693115234375,49.31010437011719,307.11962890625,128.046142578125,81.46930694580078,168.10377502441406,48.91179275512695,47.606956481933594,46.823551177978516
2022-03-25,39.90058135986328,47.39575958251953,49.589778900146484,308.2705078125,129.1655731201172,81.69038391113281,170.90476989746094,50.01000213623047,48.515777587890625,47.94557189941406
2022-03-28,39.73634719848633,47.18907165527344,48.873111724853516,306.27008056640625,128.20993041992188,80.70883178710938,169.373779296875,49.55241775512695,48.16753387451172,47.261409759521484
2022-03-29,39.6359748840332,47.39575958251953,49.35380172729492,310.25262451171875,128.4920654296875,81.21287536621094,168.80836486816406,50.38438415527344,48.30343246459961,47.06984329223633
2022-03-30,39.234500885009766,46.58696746826172,48.04282760620117,306.53497314453125,127.90959167480469,79.82453155517578,165.91168212890625,48.87018585205078,47.25019454956055,45.710662841796875
2022-03-31,37.610382080078125,44.60090637207031,46.670684814453125,301.5203552246094,124.06884765625,77.28663635253906,160.44883728027344,47.17296600341797,45.511924743652344,44.20552062988281
2022-04-01,37.31840515136719,44.439144134521484,45.73551940917969,301.62994384765625,123.14960479736328,76.92410278320312,157.56954956054688,46.03315353393555,45.2978515625,44.433570861816406
2022-04-04,37.25453186035156,44.4930534362793,46.14628601074219,299.7939453125,123.69569396972656,77.1805191040039,159.02227783203125,45.983245849609375,45.09233093261719,44.20552062988281
2022-04-05,36.62495422363281,43.99879455566406,45.08003234863281,295.91192626953125,122.25617980957031,75.4119644165039,158.65692138671875,46.0581169128418,45.38348388671875,43.89537048339844
2022-04-06,36.22348403930664,43.31580352783203,44.1623420715332,288.8785705566406,120.55996704101562,73.51073455810547,157.41302490234375,45.542293548583984,45.357791900634766,43.68556594848633
2022-04-07,35.94063186645508,42.920387268066406,43.72536087036133,286.951171875,120.19322204589844,73.51073455810547,157.77835083007812,44.82679748535156,45.02383804321289,43.548736572265625
2022-04-08,36.196109771728516,43.441619873046875,44.46824264526367,293.56439208984375,122.39372253417969,74.3331298828125,160.6663360595703,44.8184700012207,44.74126434326172,44.451820373535156
2022-04-11,36.12311553955078,43.198978424072266,44.17982864379883,292.98895263671875,121.94447326660156,74.29774475097656,160.0400390625,44.62712097167969,44.28742980957031,44.999141693115234
2022-04-12,35.73989486694336,42.821537017822266,43.99629211425781,292.09381103515625,120.60581970214844,74.21817779541016,157.64573669433594,43.83673858642578,43.516761779785156,44.16904067993164
2022-04-13,35.42053985595703,43.441619873046875,43.830230712890625,294.0942077636719,116.7182846069336,74.39501953125,156.49679565429688,43.26267623901367,43.33694076538086,44.27849578857422
2022-04-14,34.28000259399414,42.498016357421875,44.511940002441406,293.79278564453125,115.63634490966797,74.95214080810547,153.4798583984375,43.37915802001953,45.135154724121094,42.28076171875
2022-04-18,35.44792175292969,41.52745056152344,45.7180290222168,301.3193664550781,117.78185272216797,76.47309875488281,154.1376190185547,43.81178665161133,45.16084289550781,43.028770446777344
2022-04-19,36.1048698425293,41.8060417175293,46.251163482666016,306.8638610839844,120.2207260131836,78.62191009521484,156.15480041503906,43.27100372314453,45.280723571777344,43.630828857421875
2022-04-20,36.18698501586914,42.25537872314453,46.408485412597656,311.53143310546875,120.64250183105469,80.12520599365234,157.54925537109375,43.73690414428711,45.42628860473633,44.378849029541016
2022-04-21,35.502662658691406,41.473541259765625,45.997711181640625,305.356689453125,119.707275390625,78.62191009521484,155.74256896972656,43.35420227050781,45.07521438598633,43.58522033691406
2022-04-22,34.27088928222656,39.73012161254883,44.774131774902344,292.0846862792969,116.26898193359375,74.9344253540039,151.945068359375,42.33918762207031,43.52532196044922,42.27164077758789
2022-04-25,34.024532318115234,39.8739013671875,44.686737060546875,293.59185791015625,116.23231506347656,75.20858001708984,151.28729248046875,42.297584533691406,43.53388977050781,41.806419372558594
2022-04-26,33.25809097290039,38.87638473510742,43.9001579284668,286.0104064941406,112.79402923583984,72.83869171142578,148.62112426757812,42.0396728515625,42.84029006958008,40.66616439819336
2022-04-27,33.07559585571289,38.36008071899414,43.34954071044922,286.1108703613281,111.32704162597656,72.69719696044922,149.47183227539062,42.0396728515625,42.50633239746094,40.66616439819336
2022-04-28,33.58656311035156,39.36551284790039,43.716617584228516,290.8424377441406,113.08743286132812,74.38284301757812,150.04190063476562,41.806732177734375,42.84885787963867,41.20436096191406
2022-04-29,32.555511474609375,38.097408294677734,42.5687255859375,279.041015625,109.43829345703125,71.87666320800781,145.67431640625,40.225975036621094,41.58154296875,39.799564361572266
2022-05-02,32.9752311706543,38.67710876464844,43.010223388671875,283.5442199707031,110.43766784667969,73.09854125976562,146.93719482421875,40.716835021972656,41.82986831665039,39.8360481262207
2022-05-03,33.878536224365234,39.04848098754883,44.237579345703125,287.4170837402344,112.80322265625,74.69499969482422,148.79652404785156,41.274261474609375,42.36076736450195,40.28303146362305
